??,??,??,??,??????,????????,????
12-05-2019 20.00,1749,13.388,0.007,0,0,0
12-05-2019 21.00,1750,12.713,0.007,0,0,0
12-05-2019 22.00,1751,12.421,0.007,0,0,0
12-05-2019 23.00,1752,12.167,0.007,0,0,0
13-05-2019 0.00,1753,11.28,0.007,0,0,0
13-05-2019 1.00,1754,10.368,0.007,0,0,0
13-05-2019 2.00,1755,10.093,0.007,0,0,0
13-05-2019 3.00,1756,10.077,0.007,0.195,0.829,0
13-05-2019 4.00,1757,10.082,0.006,30.119,95.239,168.044
13-05-2019 5.00,1758,12.151,0.007,130.726,312.406,1159.962
13-05-2019 6.00,1759,14.828,0.007,257.533,531.83,2310.164
13-05-2019 7.00,1760,18.589,0.007,379.307,735.833,2925.972
13-05-2019 8.00,1761,21.093,0.007,487.144,910.541,2753.655
13-05-2019 9.00,1762,22.18,0.007,563.841,1044.037,2875.593
13-05-2019 10.00,1763,22.511,0.007,598.656,1127.29,2858.771
13-05-2019 11.00,1764,22.255,0.007,596.3,1154.604,2626.43
13-05-2019 12.00,1765,21.484,0.007,562.971,1124.134,2035.815
13-05-2019 13.00,1766,20.358,0.007,499.912,1038.028,1340.6
13-05-2019 14.00,1767,19.087,0.007,407.483,902.12,854.741
13-05-2019 15.00,1768,17.577,0.007,297.157,725.719,599.093
13-05-2019 16.00,1769,15.689,0.007,184.315,520.846,320.25
13-05-2019 17.00,1770,13.81,0.007,86.575,301.485,135.741
13-05-2019 18.00,1771,12.01,0.007,18.471,89.856,12.654
13-05-2019 19.00,1772,10.736,0.007,0.321,2.614,0
13-05-2019 20.00,1773,9.676,0.007,0,0,0
13-05-2019 21.00,1774,8.275,0.007,0,0,0
13-05-2019 22.00,1775,7.138,0.007,0,0,0
13-05-2019 23.00,1776,6.917,0.006,0,0,0
14-05-2019 0.00,1777,6.947,0.006,0,0,0
14-05-2019 1.00,1778,6.941,0.006,0,0,0
14-05-2019 2.00,1779,6.828,0.006,0,0,0
14-05-2019 3.00,1780,6.692,0.006,0.17,1.026,0
14-05-2019 4.00,1781,6.823,0.006,25.801,99.142,91.247
14-05-2019 5.00,1782,7.874,0.006,112.621,316.346,498.43
14-05-2019 6.00,1783,9.579,0.006,245.165,535.361,893.383
14-05-2019 7.00,1784,12.234,0.006,387.158,738.974,1676.894
14-05-2019 8.00,1785,14.439,0.006,501.364,913.346,2445.422
14-05-2019 9.00,1786,15.36,0.005,580.379,1046.608,2258.924
14-05-2019 10.00,1787,15.539,0.005,626.537,1129.681,1961.752
14-05-2019 11.00,1788,15.775,0.005,639.17,1156.953,2001.549
14-05-2019 12.00,1789,16.464,0.005,616.545,1126.564,2367.927
14-05-2019 13.00,1790,17.059,0.005,560.975,1040.603,2584.624
14-05-2019 14.00,1791,17.259,0.005,471.515,904.936,2554.955
14-05-2019 15.00,1792,16.803,0.005,356.208,728.852,1973.252
14-05-2019 16.00,1793,15.661,0.006,231.58,524.359,1092.415
14-05-2019 17.00,1794,13.81,0.006,116.431,305.415,421.462
14-05-2019 18.00,1795,10.371,0.007,27.955,93.41,105.321
14-05-2019 19.00,1796,8.224,0.006,0.666,3.001,0
14-05-2019 20.00,1797,7.185,0.006,0,0,0
14-05-2019 21.00,1798,6.051,0.006,0,0,0
14-05-2019 22.00,1799,5.227,0.006,0,0,0
14-05-2019 23.00,1800,5.31,0.006,0,0,0
15-05-2019 0.00,1801,5.635,0.006,0,0,0
15-05-2019 1.00,1802,5.738,0.005,0,0,0
15-05-2019 2.00,1803,5.422,0.005,0,0,0
15-05-2019 3.00,1804,4.522,0.005,0.259,1.258,0
15-05-2019 4.00,1805,4.396,0.005,37.38,103.019,496.55
15-05-2019 5.00,1806,8.115,0.006,155.804,320.196,1662.953
15-05-2019 6.00,1807,10.559,0.006,303.228,538.796,1656.853
15-05-2019 7.00,1808,12.945,0.005,448.116,742.026,1408.127
15-05-2019 8.00,1809,15.325,0.005,584.941,916.084,1813.477
15-05-2019 9.00,1810,17.097,0.005,684.171,1049.09,2210.148
15-05-2019 10.00,1811,18.458,0.005,750.205,1132.002,2539.479
15-05-2019 11.00,1812,19.734,0.005,790.675,1159.231,2757.066
15-05-2019 12.00,1813,21.06,0.005,772.945,1128.888,3004.966
15-05-2019 13.00,1814,22.33,0.005,698.746,1043.065,3376.567
15-05-2019 14.00,1815,22.856,0.005,584.873,907.666,3286.345
15-05-2019 15.00,1816,22.615,0.006,447.443,731.894,2963.207
15-05-2019 16.00,1817,21.644,0.006,291.301,527.788,2412.088
15-05-2019 17.00,1818,18.825,0.007,140.995,309.24,1417.92
15-05-2019 18.00,1819,14.947,0.007,33.422,96.939,311.095
15-05-2019 19.00,1820,13.705,0.007,0.994,3.42,0
15-05-2019 20.00,1821,13.663,0.007,0,0,0
15-05-2019 21.00,1822,13.58,0.007,0,0,0
15-05-2019 22.00,1823,13.128,0.007,0,0,0
15-05-2019 23.00,1824,14.207,0.007,0,0,0
16-05-2019 0.00,1825,14.35,0.007,0,0,0
16-05-2019 1.00,1826,13.28,0.007,0,0,0
16-05-2019 2.00,1827,12.533,0.007,0,0,0
16-05-2019 3.00,1828,12.321,0.007,0.331,1.528,0
16-05-2019 4.00,1829,12.339,0.007,23.4,106.858,1.387
16-05-2019 5.00,1830,12.619,0.007,103.719,323.954,335.068
16-05-2019 6.00,1831,14.041,0.007,232.385,542.153,1711.995
16-05-2019 7.00,1832,16.343,0.007,390.266,745.01,2837.53
16-05-2019 8.00,1833,18.077,0.006,552.515,918.742,3571.174
16-05-2019 9.00,1834,18.987,0.006,673.626,1051.502,3832.359
16-05-2019 10.00,1835,19.426,0.005,738.528,1134.268,3940.189
16-05-2019 11.00,1836,19.497,0.005,750.837,1161.42,3892.155
16-05-2019 12.00,1837,19.412,0.005,712.026,1131.106,3943.929
16-05-2019 13.00,1838,19.364,0.005,641.339,1045.47,3917.92
16-05-2019 14.00,1839,19.278,0.005,542.102,910.32,3733.123
16-05-2019 15.00,1840,19.02,0.005,422.026,734.862,3439.088
16-05-2019 16.00,1841,18.501,0.005,278.618,531.134,2839.596
16-05-2019 17.00,1842,17.035,0.005,136.243,312.976,1779.434
16-05-2019 18.00,1843,13.584,0.006,30.75,100.434,620.586
16-05-2019 19.00,1844,12.302,0.006,0.405,3.872,0
16-05-2019 20.00,1845,12.741,0.006,0,0,0
16-05-2019 21.00,1846,12.92,0.006,0,0,0
16-05-2019 22.00,1847,12.216,0.006,0,0,0
16-05-2019 23.00,1848,10.432,0.006,0,0,0
17-05-2019 0.00,1849,9.315,0.006,0,0,0
17-05-2019 1.00,1850,8.573,0.006,0,0,0
17-05-2019 2.00,1851,8.367,0.006,0,0,0
17-05-2019 3.00,1852,7.794,0.006,0.154,1.838,0
17-05-2019 4.00,1853,7.797,0.006,29.257,110.652,264.208
17-05-2019 5.00,1854,9.61,0.007,125.375,327.624,1116.494
17-05-2019 6.00,1855,12.502,0.007,253.109,545.422,2094.774
17-05-2019 7.00,1856,15.978,0.007,379.479,747.903,2957.645
17-05-2019 8.00,1857,18.338,0.006,478.554,921.313,3575.709
17-05-2019 9.00,1858,19.428,0.006,557.159,1053.82,3512.978
17-05-2019 10.00,1859,19.689,0.006,613.45,1136.455,3025.928
17-05-2019 11.00,1860,19.58,0.006,640.684,1163.547,2597.077
17-05-2019 12.00,1861,19.664,0.006,613.94,1133.297,2556.945
17-05-2019 13.00,1862,20.33,0.006,558.281,1047.807,2683.245
17-05-2019 14.00,1863,20.784,0.006,477.074,912.88,2148.327
17-05-2019 15.00,1864,21.004,0.006,364.922,737.765,2192.168
17-05-2019 16.00,1865,20.535,0.007,241.868,534.385,2298.358
17-05-2019 17.00,1866,18.053,0.008,120.504,316.619,1423.654
17-05-2019 18.00,1867,13.781,0.008,30.486,103.892,497.866
17-05-2019 19.00,1868,12.407,0.008,0.622,4.356,0
17-05-2019 20.00,1869,12.651,0.008,0,0,0
17-05-2019 21.00,1870,12.879,0.008,0,0,0
17-05-2019 22.00,1871,13.228,0.008,0,0,0
17-05-2019 23.00,1872,13.254,0.008,0,0,0
18-05-2019 0.00,1873,13.542,0.007,0,0,0
18-05-2019 1.00,1874,13.176,0.007,0,0,0
18-05-2019 2.00,1875,11.395,0.007,0,0,0
18-05-2019 3.00,1876,10.01,0.007,0.208,2.189,0
18-05-2019 4.00,1877,10.46,0.007,28.896,114.391,236.047
18-05-2019 5.00,1878,11.229,0.007,115.255,331.198,832.94
18-05-2019 6.00,1879,12.743,0.007,229.322,548.592,2203.093
18-05-2019 7.00,1880,15.858,0.007,338.93,750.719,2234.745
18-05-2019 8.00,1881,15.978,0.006,408.982,923.811,1511.266
18-05-2019 9.00,1882,16.234,0.006,460.006,1056.095,2130.229
18-05-2019 10.00,1883,17.112,0.006,484.123,1138.544,2880.409
18-05-2019 11.00,1884,15.776,0.006,486.264,1165.587,1705.309
18-05-2019 12.00,1885,14.321,0.007,488.934,1135.399,1328.868
18-05-2019 13.00,1886,12.774,0.006,464.478,1050.044,633.927
18-05-2019 14.00,1887,11.758,0.006,403.82,915.368,534.293
18-05-2019 15.00,1888,11.297,0.006,314.505,740.562,554.865
18-05-2019 16.00,1889,11.231,0.006,213.119,537.547,536.03
18-05-2019 17.00,1890,10.918,0.007,112.062,320.166,406.709
18-05-2019 18.00,1891,9.237,0.007,31.666,107.309,206.632
18-05-2019 19.00,1892,6.953,0.007,1.099,4.87,0
18-05-2019 20.00,1893,5.795,0.007,0,0,0
18-05-2019 21.00,1894,5.455,0.006,0,0,0
18-05-2019 22.00,1895,5.352,0.006,0,0,0
18-05-2019 23.00,1896,5.499,0.006,0,0,0
19-05-2019 0.00,1897,6.095,0.006,0,0,0
19-05-2019 1.00,1898,6.674,0.006,0,0,0
19-05-2019 2.00,1899,6.633,0.006,0,0,0
19-05-2019 3.00,1900,6.694,0.006,0.24,2.584,0
19-05-2019 4.00,1901,6.581,0.006,16.793,118.071,27.57
19-05-2019 5.00,1902,7.279,0.006,63.868,334.679,86.093
19-05-2019 6.00,1903,8.019,0.006,141.567,551.685,233.301
19-05-2019 7.00,1904,10.103,0.006,248.635,753.442,798.623
19-05-2019 8.00,1905,11.146,0.006,354.812,926.231,1051.589
19-05-2019 9.00,1906,11.568,0.006,419.875,1058.265,1002.278
19-05-2019 10.00,1907,11.689,0.006,444.806,1140.592,987.995
19-05-2019 11.00,1908,11.855,0.006,444.094,1167.587,1033.78
19-05-2019 12.00,1909,11.852,0.007,417.499,1137.439,786.565
19-05-2019 13.00,1910,11.936,0.007,365.116,1052.232,602.576
19-05-2019 14.00,1911,12.003,0.007,290.1,917.793,471.765
19-05-2019 15.00,1912,12.181,0.007,205.844,743.277,368.859
19-05-2019 16.00,1913,12.058,0.008,125.071,540.618,140.23
19-05-2019 17.00,1914,11.859,0.008,60.044,323.622,25.576
19-05-2019 18.00,1915,11.968,0.008,18.649,110.675,0
19-05-2019 19.00,1916,12.413,0.008,1.202,5.414,0
19-05-2019 20.00,1917,12.966,0.008,0,0,0
19-05-2019 21.00,1918,13.085,0.008,0,0,0
19-05-2019 22.00,1919,13.084,0.008,0,0,0
19-05-2019 23.00,1920,13.408,0.008,0,0,0
20-05-2019 0.00,1921,13.396,0.008,0,0,0
20-05-2019 1.00,1922,13.16,0.008,0,0,0
20-05-2019 2.00,1923,12.898,0.008,0,0,0
20-05-2019 3.00,1924,12.562,0.007,0.122,3.021,0
20-05-2019 4.00,1925,11.522,0.007,14.824,121.677,37.753
20-05-2019 5.00,1926,10.3,0.007,60.761,338.065,268.423
20-05-2019 6.00,1927,9.502,0.007,121.862,554.686,830.343
20-05-2019 7.00,1928,10.177,0.007,203.948,756.09,1549.702
20-05-2019 8.00,1929,11.836,0.007,285.179,928.563,2514.38
20-05-2019 9.00,1930,13.515,0.007,350.796,1060.368,3088.19
20-05-2019 10.00,1931,14.348,0.007,404.789,1142.511,3038.288
20-05-2019 11.00,1932,13.998,0.006,449.108,1169.478,2572.247
20-05-2019 12.00,1933,13.148,0.006,473.548,1139.391,1909.677
20-05-2019 13.00,1934,12.533,0.006,444.434,1054.338,1623.136
20-05-2019 14.00,1935,11.927,0.006,365.733,920.111,1321.858
20-05-2019 15.00,1936,11.386,0.006,265.136,745.913,1093.884
20-05-2019 16.00,1937,10.584,0.006,157.424,543.602,648.125
20-05-2019 17.00,1938,9.384,0.007,71.791,326.982,253.506
20-05-2019 18.00,1939,7.799,0.007,17.212,113.987,28.061
20-05-2019 19.00,1940,7.046,0.007,0.437,5.986,0
20-05-2019 20.00,1941,6.697,0.007,0,0,0
20-05-2019 21.00,1942,6.277,0.006,0,0,0
20-05-2019 22.00,1943,5.764,0.006,0,0,0
20-05-2019 23.00,1944,5.319,0.006,0,0,0
21-05-2019 0.00,1945,5.051,0.006,0,0,0
21-05-2019 1.00,1946,4.89,0.006,0,0,0
21-05-2019 2.00,1947,4.767,0.006,0,0,0
21-05-2019 3.00,1948,4.677,0.006,0.615,3.5,0
21-05-2019 4.00,1949,4.719,0.006,27.059,125.211,12.049
21-05-2019 5.00,1950,5.091,0.006,95.617,341.354,125.805
21-05-2019 6.00,1951,5.714,0.006,189.057,557.602,320.48
21-05-2019 7.00,1952,6.891,0.006,292.049,758.646,911.601
21-05-2019 8.00,1953,8.56,0.006,369.441,930.831,1681.293
21-05-2019 9.00,1954,9.93,0.006,410.381,1062.403,2070.402
21-05-2019 10.00,1955,10.815,0.006,417.518,1144.417,2230.856
21-05-2019 11.00,1956,11.201,0.006,420.208,1171.297,2224.23
21-05-2019 12.00,1957,10.971,0.006,392.777,1141.284,1824.973
21-05-2019 13.00,1958,10.133,0.006,337.131,1056.372,1148.306
21-05-2019 14.00,1959,9.312,0.006,264.845,922.369,751.525
21-05-2019 15.00,1960,8.742,0.006,190.581,748.467,526.815
21-05-2019 16.00,1961,8.188,0.006,123.917,546.491,339.15
21-05-2019 17.00,1962,7.57,0.006,66.93,330.252,157.456
21-05-2019 18.00,1963,6.589,0.006,20.65,117.242,27.245
21-05-2019 19.00,1964,5.29,0.006,0.975,6.584,0
21-05-2019 20.00,1965,5.103,0.006,0,0,0
21-05-2019 21.00,1966,5.042,0.006,0,0,0
21-05-2019 22.00,1967,5.155,0.006,0,0,0
21-05-2019 23.00,1968,5.235,0.006,0,0,0
22-05-2019 0.00,1969,5.261,0.006,0,0,0
22-05-2019 1.00,1970,5.235,0.006,0,0,0
22-05-2019 2.00,1971,5.145,0.006,0,0,0
22-05-2019 3.00,1972,5.021,0.006,0.45,4.019,0
22-05-2019 4.00,1973,5.262,0.006,23.553,128.67,19.392
22-05-2019 5.00,1974,5.619,0.006,92.046,344.542,149.414
22-05-2019 6.00,1975,6.107,0.006,201.185,560.42,333.623
22-05-2019 7.00,1976,6.818,0.006,308.183,761.134,583.501
22-05-2019 8.00,1977,8.457,0.006,408.268,933.001,1600.244
22-05-2019 9.00,1978,9.781,0.006,492.257,1064.364,1772.137
22-05-2019 10.00,1979,10.952,0.006,560.578,1146.234,2377.762
22-05-2019 11.00,1980,12.162,0.006,614.082,1173.082,2847.187
22-05-2019 12.00,1981,12.995,0.006,626.412,1143.079,2927.172
22-05-2019 13.00,1982,13.365,0.006,590.576,1058.315,2839.787
22-05-2019 14.00,1983,13.189,0.006,507.787,924.553,2416.07
22-05-2019 15.00,1984,12.644,0.006,391.553,750.931,1892.699
22-05-2019 16.00,1985,11.67,0.006,265.915,549.303,1078.981
22-05-2019 17.00,1986,10.207,0.006,146.218,333.413,290.947
22-05-2019 18.00,1987,8.599,0.007,48.412,120.433,55.507
22-05-2019 19.00,1988,7.3,0.006,2.593,7.207,0
22-05-2019 20.00,1989,6.554,0.006,0,0,0
22-05-2019 21.00,1990,5.875,0.006,0,0,0
22-05-2019 22.00,1991,5.421,0.006,0,0,0
22-05-2019 23.00,1992,5.253,0.006,0,0,0
23-05-2019 0.00,1993,5.085,0.006,0,0,0
23-05-2019 1.00,1994,4.96,0.006,0,0,0
23-05-2019 2.00,1995,4.823,0.005,0,0,0
23-05-2019 3.00,1996,4.648,0.005,0.845,4.576,0
23-05-2019 4.00,1997,4.684,0.005,48.709,132.039,53.569
23-05-2019 5.00,1998,5.214,0.006,173.004,347.645,278.708
23-05-2019 6.00,1999,6.397,0.006,342.52,563.158,625.007
23-05-2019 7.00,2000,9.138,0.006,529.738,763.521,1994.029
23-05-2019 8.00,2001,12.726,0.006,692.75,935.104,3852.479
23-05-2019 9.00,2002,15.154,0.006,807.246,1066.235,3990.449
23-05-2019 10.00,2003,16.936,0.006,872.952,1147.966,4025.166
23-05-2019 11.00,2004,18.258,0.006,886.702,1174.77,4021.469
23-05-2019 12.00,2005,19.083,0.006,848.101,1144.842,3994.828
23-05-2019 13.00,2006,19.467,0.006,773.136,1060.203,3913.808
23-05-2019 14.00,2007,19.443,0.006,647.578,926.653,3749.033
23-05-2019 15.00,2008,18.999,0.007,484.702,753.314,3418.169
23-05-2019 16.00,2009,18.123,0.007,321.124,552.022,2778.785
23-05-2019 17.00,2010,15.394,0.008,170.573,336.487,657.885
23-05-2019 18.00,2011,11.939,0.008,47.739,123.554,209.938
23-05-2019 19.00,2012,9.758,0.007,1.911,7.852,0
23-05-2019 20.00,2013,8.799,0.007,0,0,0
23-05-2019 21.00,2014,8.183,0.007,0,0,0
23-05-2019 22.00,2015,7.485,0.007,0,0,0
23-05-2019 23.00,2016,8.561,0.007,0,0,0
24-05-2019 0.00,2017,8.184,0.007,0,0,0
24-05-2019 1.00,2018,8.221,0.007,0,0,0
24-05-2019 2.00,2019,8.131,0.007,0,0,0
24-05-2019 3.00,2020,7.866,0.007,0.908,5.169,0
24-05-2019 4.00,2021,8.803,0.007,34.885,135.323,103.07
24-05-2019 5.00,2022,10.421,0.007,128.332,350.644,291.479
24-05-2019 6.00,2023,12.243,0.007,266.867,565.794,671.223
24-05-2019 7.00,2024,14.091,0.007,400.5,765.834,692.992
24-05-2019 8.00,2025,16.336,0.007,523.257,937.132,1118.163
24-05-2019 9.00,2026,19.811,0.008,648.963,1068.04,2456.96
24-05-2019 10.00,2027,22.978,0.008,736.02,1149.657,3449.16
24-05-2019 11.00,2028,24.681,0.008,766.156,1176.394,3599.413
24-05-2019 12.00,2029,25.419,0.008,737.515,1146.517,3471.56
24-05-2019 13.00,2030,25.939,0.008,677.181,1062.001,3300.717
24-05-2019 14.00,2031,26.17,0.008,592.871,928.681,3113.654
24-05-2019 15.00,2032,26.035,0.009,470.648,755.622,2988.943
24-05-2019 16.00,2033,24.78,0.009,322.469,554.652,2344.205
24-05-2019 17.00,2034,22.252,0.01,167.069,339.457,1383.255
24-05-2019 18.00,2035,20.079,0.01,43.681,126.604,431.333
24-05-2019 19.00,2036,20.106,0.009,1.281,8.518,0
24-05-2019 20.00,2037,20.417,0.009,0,0,0
24-05-2019 21.00,2038,20.57,0.009,0,0,0
24-05-2019 22.00,2039,20.398,0.009,0,0,0
24-05-2019 23.00,2040,19.67,0.008,0,0,0
25-05-2019 0.00,2041,18.774,0.008,0,0,0
25-05-2019 1.00,2042,18.11,0.008,0,0,0
25-05-2019 2.00,2043,17.963,0.008,0,0,0
25-05-2019 3.00,2044,17.143,0.008,1.275,5.795,0
25-05-2019 4.00,2045,16.719,0.008,43.85,138.517,311.822
25-05-2019 5.00,2046,17.658,0.008,153.167,353.547,1065.026
25-05-2019 6.00,2047,19.563,0.008,301.239,568.363,2236.095
25-05-2019 7.00,2048,21.611,0.008,456.002,768.056,2945.572
25-05-2019 8.00,2049,23.281,0.008,587.628,939.084,3169.805
25-05-2019 9.00,2050,24.764,0.008,688.801,1069.772,3406.342
25-05-2019 10.00,2051,26.176,0.008,744.658,1151.269,3518.677
25-05-2019 11.00,2052,27.249,0.008,751.025,1177.966,3550.634
25-05-2019 12.00,2053,27.784,0.008,724.038,1148.108,3471.343
25-05-2019 13.00,2054,27.846,0.008,669.022,1063.749,3317.566
25-05-2019 14.00,2055,27.4,0.008,572.599,930.62,2961.077
25-05-2019 15.00,2056,26.431,0.009,444.765,757.843,2259.497
25-05-2019 16.00,2057,25.076,0.009,293.086,557.186,1505.756
25-05-2019 17.00,2058,23.103,0.009,143.834,342.331,731.909
25-05-2019 18.00,2059,20.272,0.009,40.133,129.578,175.695
25-05-2019 19.00,2060,17.153,0.009,2.117,9.201,0
25-05-2019 20.00,2061,15.783,0.009,0,0,0
25-05-2019 21.00,2062,14.496,0.008,0,0,0
25-05-2019 22.00,2063,12.871,0.008,0,0,0
25-05-2019 23.00,2064,12.217,0.008,0,0,0
26-05-2019 0.00,2065,11.633,0.008,0,0,0
26-05-2019 1.00,2066,11.045,0.008,0,0,0
26-05-2019 2.00,2067,10.511,0.007,0,0,0
26-05-2019 3.00,2068,10.089,0.007,1.41,6.449,0
26-05-2019 4.00,2069,9.918,0.007,43.897,141.614,23.738
26-05-2019 5.00,2070,10.215,0.007,141.159,356.353,190.072
26-05-2019 6.00,2071,10.891,0.007,253.553,570.816,435.82
26-05-2019 7.00,2072,11.623,0.007,362.632,770.216,605.353
26-05-2019 8.00,2073,12.711,0.007,452.52,940.96,1008.266
26-05-2019 9.00,2074,14.238,0.007,527.886,1071.441,1685.132
26-05-2019 10.00,2075,15.39,0.007,620.787,1152.769,2168.55
26-05-2019 11.00,2076,16.762,0.007,666.596,1179.468,3021.018
26-05-2019 12.00,2077,17.327,0.007,595.414,1149.655,2351.244
26-05-2019 13.00,2078,17.082,0.007,481.581,1065.417,1643.564
26-05-2019 14.00,2079,15.868,0.007,389.747,932.486,1057.423
26-05-2019 15.00,2080,14.39,0.007,293.766,759.987,664.777
26-05-2019 16.00,2081,13.055,0.008,181.368,559.63,374.084
26-05-2019 17.00,2082,11.67,0.008,84.019,345.107,129.823
26-05-2019 18.00,2083,10.423,0.008,26.088,132.472,12.81
26-05-2019 19.00,2084,9.59,0.008,2.209,9.898,0
26-05-2019 20.00,2085,9.099,0.008,0,0,0
26-05-2019 21.00,2086,8.537,0.008,0,0,0
26-05-2019 22.00,2087,8.004,0.008,0,0,0
26-05-2019 23.00,2088,7.5,0.007,0,0,0
27-05-2019 0.00,2089,7.044,0.007,0,0,0
27-05-2019 1.00,2090,6.572,0.007,0,0,0
27-05-2019 2.00,2091,6.15,0.007,0,0,0
27-05-2019 3.00,2092,5.688,0.007,0.797,7.129,0
27-05-2019 4.00,2093,5.336,0.007,24.056,144.615,5.776
27-05-2019 5.00,2094,5.347,0.007,79.928,359.063,88.407
27-05-2019 6.00,2095,5.493,0.007,162.42,573.181,169.059
27-05-2019 7.00,2096,5.708,0.007,263.754,772.276,298.555
27-05-2019 8.00,2097,6.165,0.007,358.735,942.762,386.664
27-05-2019 9.00,2098,6.829,0.007,419.899,1073.038,551.23
27-05-2019 10.00,2099,7.783,0.007,442.266,1154.249,801.106
27-05-2019 11.00,2100,8.791,0.007,426.981,1180.873,1159.021
27-05-2019 12.00,2101,9.687,0.007,387.211,1151.11,1304.051
27-05-2019 13.00,2102,10.175,0.007,341.916,1067.025,1203.663
27-05-2019 14.00,2103,10.078,0.007,282.796,934.295,829.851
27-05-2019 15.00,2104,9.687,0.007,215.481,762.033,513.856
27-05-2019 16.00,2105,9.156,0.007,149.057,561.983,223.262
27-05-2019 17.00,2106,8.71,0.007,85.221,347.777,72.944
27-05-2019 18.00,2107,8.414,0.007,31.497,135.282,3.029
27-05-2019 19.00,2108,8.232,0.007,2.534,10.608,0
27-05-2019 20.00,2109,8.116,0.007,0,0,0
27-05-2019 21.00,2110,7.961,0.007,0,0,0
27-05-2019 22.00,2111,7.779,0.007,0,0,0
27-05-2019 23.00,2112,7.596,0.007,0,0,0
28-05-2019 0.00,2113,7.445,0.006,0,0,0
28-05-2019 1.00,2114,7.34,0.006,0,0,0
28-05-2019 2.00,2115,7.183,0.006,0,0,0
28-05-2019 3.00,2116,7.039,0.006,0.568,7.83,0
28-05-2019 4.00,2117,6.974,0.006,31.253,147.515,28.773
28-05-2019 5.00,2118,7.108,0.006,114.123,361.67,165.465
28-05-2019 6.00,2119,7.557,0.006,223.805,575.477,388.916
28-05-2019 7.00,2120,8.424,0.006,340.383,774.261,721.782
28-05-2019 8.00,2121,9.33,0.006,428.077,944.484,1067.143
28-05-2019 9.00,2122,10.127,0.005,495.201,1074.574,1494.609
28-05-2019 10.00,2123,10.699,0.005,525.683,1155.641,1724.026
28-05-2019 11.00,2124,10.78,0.005,517.236,1182.245,1759.708
28-05-2019 12.00,2125,10.103,0.005,472.666,1152.521,1185.697
28-05-2019 13.00,2126,9.245,0.005,405.346,1068.533,904.015
28-05-2019 14.00,2127,8.41,0.005,316.859,936.005,670.213
28-05-2019 15.00,2128,7.676,0.005,225.244,764.006,430.062
28-05-2019 16.00,2129,7.086,0.006,143.371,564.244,262.742
28-05-2019 17.00,2130,6.645,0.006,74.002,350.357,78.181
28-05-2019 18.00,2131,6.376,0.006,23.238,138.011,8.561
28-05-2019 19.00,2132,6.271,0.006,2.319,11.326,0
28-05-2019 20.00,2133,6.351,0.006,0,0,0
28-05-2019 21.00,2134,6.439,0.006,0,0,0
28-05-2019 22.00,2135,6.506,0.006,0,0,0
28-05-2019 23.00,2136,6.533,0.006,0,0,0
29-05-2019 0.00,2137,6.517,0.006,0,0,0
29-05-2019 1.00,2138,6.442,0.006,0,0,0
29-05-2019 2.00,2139,6.344,0.006,0,0,0
29-05-2019 3.00,2140,6.311,0.006,0.989,8.549,0
29-05-2019 4.00,2141,6.508,0.006,38.634,150.315,47.694
29-05-2019 5.00,2142,7.049,0.006,134.172,364.18,277.867
29-05-2019 6.00,2143,7.773,0.006,261.93,577.672,516.81
29-05-2019 7.00,2144,8.778,0.006,398.004,776.147,1064.875
29-05-2019 8.00,2145,10.123,0.006,512.34,946.137,1789.692
29-05-2019 9.00,2146,11.365,0.006,602.311,1076.025,2176.488
29-05-2019 10.00,2147,12.472,0.006,665.441,1157.008,2645.553
29-05-2019 11.00,2148,13.481,0.006,692.592,1183.534,2922.646
29-05-2019 12.00,2149,14.244,0.006,692.326,1153.85,2882.806
29-05-2019 13.00,2150,14.766,0.006,650.246,1069.982,2808.383
29-05-2019 14.00,2151,15.194,0.006,557.18,937.649,2904.235
29-05-2019 15.00,2152,15.186,0.006,429.71,765.897,2545.334
29-05-2019 16.00,2153,14.764,0.006,283.735,566.418,1929.025
29-05-2019 17.00,2154,13.727,0.007,158.602,352.834,1363.446
29-05-2019 18.00,2155,10.728,0.007,49.969,140.644,566.96
29-05-2019 19.00,2156,8.992,0.007,2.692,12.05,0
29-05-2019 20.00,2157,9.008,0.007,0,0,0
29-05-2019 21.00,2158,8.935,0.007,0,0,0
29-05-2019 22.00,2159,8.811,0.007,0,0,0
29-05-2019 23.00,2160,8.367,0.007,0,0,0
30-05-2019 0.00,2161,7.685,0.007,0,0,0
30-05-2019 1.00,2162,7.365,0.007,0,0,0
30-05-2019 2.00,2163,7.507,0.007,0,0,0
30-05-2019 3.00,2164,7.152,0.007,1.936,9.281,0
30-05-2019 4.00,2165,7.129,0.007,50.221,153.012,637.559
30-05-2019 5.00,2166,9.253,0.007,159.994,366.586,1212.787
30-05-2019 6.00,2167,11.11,0.007,305.074,579.754,1523.324
30-05-2019 7.00,2168,12.908,0.007,451.766,777.975,1652.094
30-05-2019 8.00,2169,14.275,0.007,575.088,947.713,1897.056
30-05-2019 9.00,2170,15.134,0.007,634.606,1077.417,1946.157
30-05-2019 10.00,2171,15.179,0.007,639.72,1158.259,1609.273
30-05-2019 11.00,2172,15.052,0.007,615.284,1184.776,1420.187
30-05-2019 12.00,2173,14.81,0.007,533.358,1155.125,1162.21
30-05-2019 13.00,2174,14.472,0.007,446.41,1071.372,916.951
30-05-2019 14.00,2175,14.087,0.007,359.538,939.216,738.329
30-05-2019 15.00,2176,13.679,0.007,270.6,767.694,577.135
