??,??,??,??,??????,????????,????
25-07-2019 9.00,1306,21.648,0.013,517.644,1053.832,3397.76
25-07-2019 10.00,1307,22.659,0.013,572.306,1135.167,3590.585
25-07-2019 11.00,1308,23.444,0.013,598.064,1161.741,3654.338
25-07-2019 12.00,1309,23.802,0.013,585.668,1131.701,3499.613
25-07-2019 13.00,1310,23.761,0.013,511.751,1047.149,3182.822
25-07-2019 14.00,1311,23.47,0.013,407.43,913.778,2823.317
25-07-2019 15.00,1312,22.815,0.014,301.708,740.686,2081.713
25-07-2019 16.00,1313,21.866,0.014,206.645,539.637,1306.473
25-07-2019 17.00,1314,20.769,0.014,117.37,324.341,824.696
25-07-2019 18.00,1315,19.045,0.014,33.831,112.655,213.397
25-07-2019 19.00,1316,17.325,0.013,0.944,5.818,0
25-07-2019 20.00,1317,16.791,0.013,0,0,0
25-07-2019 21.00,1318,16.435,0.012,0,0,0
25-07-2019 22.00,1319,16.192,0.012,0,0,0
25-07-2019 23.00,1320,15.894,0.012,0,0,0
26-07-2019 0.00,1321,15.481,0.012,0,0,0
26-07-2019 1.00,1322,15.243,0.012,0,0,0
26-07-2019 2.00,1323,15.165,0.012,0,0,0
26-07-2019 3.00,1324,15.223,0.011,0.342,3.029,0
26-07-2019 4.00,1325,15.616,0.011,30.443,120.828,327.711
26-07-2019 5.00,1326,16.662,0.012,107.698,335.325,664.02
26-07-2019 6.00,1327,17.479,0.012,211.499,550.104,690.588
26-07-2019 7.00,1328,18.05,0.013,319.057,749.838,769.153
26-07-2019 8.00,1329,18.544,0.013,411.955,920.885,716.601
26-07-2019 9.00,1330,18.787,0.013,482.082,1051.608,790.961
26-07-2019 10.00,1331,19.229,0.013,517.35,1133.043,1028.041
26-07-2019 11.00,1332,19.838,0.013,514.913,1159.641,1265.593
26-07-2019 12.00,1333,20.65,0.013,476.031,1129.584,1401.501
26-07-2019 13.00,1334,21.615,0.013,420.005,1044.875,1531.438
26-07-2019 14.00,1335,21.657,0.013,347.759,911.322,1267.12
26-07-2019 15.00,1336,21.094,0.014,268.992,737.956,865.723
26-07-2019 16.00,1337,20.851,0.014,187.647,536.597,806.033
26-07-2019 17.00,1338,20.051,0.014,103.683,320.959,476.31
26-07-2019 18.00,1339,18.369,0.014,30.051,109.364,69.768
26-07-2019 19.00,1340,17.28,0.013,1.248,5.259,0
26-07-2019 20.00,1341,16.565,0.013,0,0,0
26-07-2019 21.00,1342,16.034,0.012,0,0,0
26-07-2019 22.00,1343,15.798,0.012,0,0,0
26-07-2019 23.00,1344,15.571,0.012,0,0,0
27-07-2019 0.00,1345,15.373,0.012,0,0,0
27-07-2019 1.00,1346,15.057,0.012,0,0,0
27-07-2019 2.00,1347,14.699,0.012,0,0,0
27-07-2019 3.00,1348,14.452,0.011,0.42,2.595,0
27-07-2019 4.00,1349,14.918,0.011,38.19,117.249,234.217
27-07-2019 5.00,1350,16.121,0.012,150.971,331.919,885.26
27-07-2019 6.00,1351,17.972,0.013,297.765,547.025,1835.283
27-07-2019 7.00,1352,19.784,0.013,451.342,747.061,2934.826
27-07-2019 8.00,1353,21.021,0.013,588.831,918.387,3426.647
27-07-2019 9.00,1354,22.747,0.013,708.493,1049.297,3607.752
27-07-2019 10.00,1355,24.147,0.013,786.355,1130.845,3710.825
27-07-2019 11.00,1356,24.935,0.013,820.555,1157.49,3742.922
27-07-2019 12.00,1357,25.397,0.013,801.339,1127.403,3680.328
27-07-2019 13.00,1358,25.541,0.013,732.7,1042.537,3573.829
27-07-2019 14.00,1359,25.374,0.013,611.026,908.774,3357.183
27-07-2019 15.00,1360,24.849,0.014,463.81,735.134,2993.075
27-07-2019 16.00,1361,24.479,0.014,300.941,533.461,2406.511
27-07-2019 17.00,1362,24.207,0.015,149.872,317.493,1447.125
27-07-2019 18.00,1363,22.395,0.015,36.949,106.02,234.135
27-07-2019 19.00,1364,21.488,0.014,1.286,4.729,0
27-07-2019 20.00,1365,20.157,0.014,0,0,0
27-07-2019 21.00,1366,19.243,0.014,0,0,0
27-07-2019 22.00,1367,18.692,0.014,0,0,0
27-07-2019 23.00,1368,18.31,0.014,0,0,0
28-07-2019 0.00,1369,18.113,0.013,0,0,0
28-07-2019 1.00,1370,17.822,0.013,0,0,0
28-07-2019 2.00,1371,17.495,0.013,0,0,0
28-07-2019 3.00,1372,17.302,0.013,0.419,2.203,0
28-07-2019 4.00,1373,17.393,0.014,22.634,113.607,8.401
28-07-2019 5.00,1374,17.703,0.014,82.847,328.423,91.228
28-07-2019 6.00,1375,18.329,0.014,173.748,543.87,294.825
28-07-2019 7.00,1376,19.725,0.015,276.786,744.204,1042.625
28-07-2019 8.00,1377,21.696,0.016,372.789,915.807,1760.867
28-07-2019 9.00,1378,23.474,0.016,451.831,1046.917,1924.673
28-07-2019 10.00,1379,25.057,0.017,509.707,1128.623,2223.914
28-07-2019 11.00,1380,25.7,0.017,534.611,1155.285,1737.494
28-07-2019 12.00,1381,25.578,0.017,524.57,1125.115,1275.85
28-07-2019 13.00,1382,25.376,0.017,488.967,1040.158,968.28
28-07-2019 14.00,1383,25.427,0.018,424.377,906.164,873.348
28-07-2019 15.00,1384,25.263,0.018,331.716,732.251,637.845
28-07-2019 16.00,1385,24.864,0.018,221.952,530.253,425.301
28-07-2019 17.00,1386,24.275,0.019,108.903,313.935,209.266
28-07-2019 18.00,1387,23.361,0.018,24.701,102.632,25.2
28-07-2019 19.00,1388,22.438,0.017,0.477,4.228,0
28-07-2019 20.00,1389,22.418,0.017,0,0,0
28-07-2019 21.00,1390,22.248,0.017,0,0,0
28-07-2019 22.00,1391,21.951,0.017,0,0,0
28-07-2019 23.00,1392,21.682,0.016,0,0,0
29-07-2019 0.00,1393,21.44,0.016,0,0,0
29-07-2019 1.00,1394,21.147,0.016,0,0,0
29-07-2019 2.00,1395,20.862,0.016,0,0,0
29-07-2019 3.00,1396,20.619,0.015,0.25,1.853,0
29-07-2019 4.00,1397,20.776,0.015,28.313,109.904,214.926
29-07-2019 5.00,1398,21.424,0.016,121.638,324.833,785.351
29-07-2019 6.00,1399,22.343,0.016,257.797,540.638,1513.569
29-07-2019 7.00,1400,23.466,0.017,410.599,741.279,2410.743
29-07-2019 8.00,1401,24.892,0.017,534.986,913.158,2863.403
29-07-2019 9.00,1402,26.823,0.017,607.134,1044.476,3103.429
29-07-2019 10.00,1403,27.899,0.017,615.126,1126.285,3098.751
29-07-2019 11.00,1404,27.528,0.016,567.692,1153.001,1953.3
29-07-2019 12.00,1405,26.741,0.016,492.027,1122.798,1241.689
29-07-2019 13.00,1406,26.22,0.017,413.949,1037.68,970.319
29-07-2019 14.00,1407,25.795,0.017,328.314,903.475,742.876
29-07-2019 15.00,1408,25.281,0.017,243.185,729.268,535.611
29-07-2019 16.00,1409,24.476,0.017,155.844,526.948,287.43
29-07-2019 17.00,1410,23.644,0.018,74.835,310.283,115.379
29-07-2019 18.00,1411,22.713,0.017,18.869,99.208,10.813
29-07-2019 19.00,1412,21.683,0.017,0.583,3.757,0
29-07-2019 20.00,1413,21.414,0.016,0,0,0
29-07-2019 21.00,1414,21.233,0.016,0,0,0
29-07-2019 22.00,1415,21.487,0.016,0,0,0
29-07-2019 23.00,1416,21.929,0.016,0,0,0
30-07-2019 0.00,1417,21.43,0.016,0,0,0
30-07-2019 1.00,1418,21.386,0.016,0,0,0
30-07-2019 2.00,1419,20.535,0.016,0,0,0
30-07-2019 3.00,1420,20.337,0.015,0.148,1.543,0
30-07-2019 4.00,1421,19.892,0.015,20.293,106.154,25.983
30-07-2019 5.00,1422,19.86,0.016,80.989,321.163,144.405
30-07-2019 6.00,1423,19.695,0.016,164.42,537.291,287.485
30-07-2019 7.00,1424,19.52,0.017,261.267,738.29,448.718
30-07-2019 8.00,1425,19.446,0.016,350.945,910.422,643.963
30-07-2019 9.00,1426,19.479,0.016,423.853,1041.94,629.228
30-07-2019 10.00,1427,19.678,0.016,480.661,1123.899,864.434
30-07-2019 11.00,1428,20.191,0.016,508.035,1150.665,1175.317
30-07-2019 12.00,1429,20.848,0.016,493.878,1120.396,1137.687
30-07-2019 13.00,1430,21.682,0.017,438.346,1035.142,1271.747
30-07-2019 14.00,1431,22.551,0.017,359.567,900.709,1453.737
30-07-2019 15.00,1432,23.043,0.017,264.353,726.229,1272.166
30-07-2019 16.00,1433,23.021,0.017,169.104,523.575,967.975
30-07-2019 17.00,1434,22.513,0.017,86.217,306.543,582.66
30-07-2019 18.00,1435,21.526,0.017,21.021,95.748,75.411
30-07-2019 19.00,1436,20.81,0.016,0.309,3.318,0
30-07-2019 20.00,1437,20.776,0.016,0,0,0
30-07-2019 21.00,1438,20.608,0.015,0,0,0
30-07-2019 22.00,1439,20.262,0.015,0,0,0
30-07-2019 23.00,1440,19.88,0.015,0,0,0
31-07-2019 0.00,1441,19.401,0.014,0,0,0
31-07-2019 1.00,1442,18.955,0.014,0,0,0
31-07-2019 2.00,1443,18.448,0.014,0,0,0
31-07-2019 3.00,1444,18.005,0.014,0.231,1.274,0
31-07-2019 4.00,1445,18.116,0.014,29.852,102.358,314.5
31-07-2019 5.00,1446,19.324,0.014,125.023,317.405,934.907
31-07-2019 6.00,1447,20.52,0.015,254.08,533.891,1598.368
31-07-2019 7.00,1448,21.684,0.015,401.66,735.206,2449.592
31-07-2019 8.00,1449,23.174,0.015,545.088,907.621,3389.521
31-07-2019 9.00,1450,25.104,0.015,661.677,1039.352,3571.454
31-07-2019 10.00,1451,26.398,0.015,739.27,1121.442,3631.319
31-07-2019 11.00,1452,27.089,0.015,776.459,1148.25,3632.18
31-07-2019 12.00,1453,27.438,0.015,750.237,1117.944,3524.578
31-07-2019 13.00,1454,27.399,0.015,678.144,1032.519,3338.296
31-07-2019 14.00,1455,26.926,0.015,559.424,897.878,2963.484
31-07-2019 15.00,1456,26.09,0.016,406.567,723.105,2155.763
31-07-2019 16.00,1457,25.074,0.016,259.246,520.105,1250.864
31-07-2019 17.00,1458,23.896,0.017,123.828,302.72,683.956
31-07-2019 18.00,1459,22.061,0.016,25.555,92.259,136.569
31-07-2019 19.00,1460,20.77,0.015,0.372,2.911,0
31-07-2019 20.00,1461,20.32,0.015,0,0,0
31-07-2019 21.00,1462,19.891,0.015,0,0,0
31-07-2019 22.00,1463,19.584,0.015,0,0,0
31-07-2019 23.00,1464,19.303,0.015,0,0,0
01-08-2019 0.00,1465,19.044,0.014,0,0,0
01-08-2019 1.00,1466,18.763,0.014,0,0,0
01-08-2019 2.00,1467,18.479,0.014,0,0,0
01-08-2019 3.00,1468,18.173,0.014,0.21,1.041,0
01-08-2019 4.00,1469,18.161,0.014,32.592,98.529,549.822
01-08-2019 5.00,1470,18.738,0.014,146.675,313.558,1288.802
01-08-2019 6.00,1471,19.52,0.014,304.998,530.401,2251.937
01-08-2019 7.00,1472,20.528,0.015,475.272,732.044,3148.381
01-08-2019 8.00,1473,21.725,0.014,623.734,904.74,3470.498
01-08-2019 9.00,1474,22.994,0.014,741.383,1036.696,3583.537
01-08-2019 10.00,1475,24.014,0.014,809.353,1118.935,3628.635
01-08-2019 11.00,1476,24.431,0.014,816.292,1145.76,3573.934
01-08-2019 12.00,1477,24.625,0.014,785.156,1115.379,3483.842
01-08-2019 13.00,1478,24.583,0.014,703.271,1029.87,3288.416
01-08-2019 14.00,1479,24.264,0.014,587.715,894.97,2848.501
01-08-2019 15.00,1480,23.786,0.014,445.902,719.894,2356.525
01-08-2019 16.00,1481,23.055,0.014,290.259,516.569,1817.045
01-08-2019 17.00,1482,21.937,0.015,140.962,298.807,1155.779
01-08-2019 18.00,1483,20.345,0.015,29.255,88.748,327.976
01-08-2019 19.00,1484,18.971,0.014,0.509,2.535,0
01-08-2019 20.00,1485,18.358,0.014,0,0,0
01-08-2019 21.00,1486,17.902,0.013,0,0,0
01-08-2019 22.00,1487,17.409,0.013,0,0,0
01-08-2019 23.00,1488,16.945,0.013,0,0,0
02-08-2019 0.00,1489,16.567,0.013,0,0,0
02-08-2019 1.00,1490,16.239,0.013,0,0,0
02-08-2019 2.00,1491,15.975,0.012,0,0,0
02-08-2019 3.00,1492,15.773,0.012,0.188,0.843,0
02-08-2019 4.00,1493,15.949,0.012,30.639,94.674,263.633
02-08-2019 5.00,1494,17.075,0.013,138.517,309.626,827.874
02-08-2019 6.00,1495,18.652,0.013,290.611,526.831,2054.269
02-08-2019 7.00,1496,20.648,0.013,442.763,728.809,2785.55
02-08-2019 8.00,1497,22.639,0.013,576.741,901.802,3237.363
02-08-2019 9.00,1498,24.058,0.013,680.848,1033.966,3428.679
02-08-2019 10.00,1499,25.076,0.013,742.362,1116.327,3504.612
02-08-2019 11.00,1500,25.666,0.013,763.05,1143.208,3413.274
02-08-2019 12.00,1501,25.844,0.013,728.383,1112.781,3211.057
02-08-2019 13.00,1502,25.755,0.014,649.729,1027.115,2877.576
02-08-2019 14.00,1503,25.358,0.014,531.176,891.987,2321.38
02-08-2019 15.00,1504,24.767,0.014,387.545,716.623,1712.62
02-08-2019 16.00,1505,23.952,0.015,242.341,512.94,1088.225
02-08-2019 17.00,1506,22.661,0.015,112.739,294.814,513.205
02-08-2019 18.00,1507,20.505,0.015,23.102,85.224,109.41
02-08-2019 19.00,1508,19.367,0.014,0.288,2.191,0
02-08-2019 20.00,1509,18.738,0.013,0,0,0
02-08-2019 21.00,1510,18.204,0.013,0,0,0
02-08-2019 22.00,1511,17.681,0.013,0,0,0
02-08-2019 23.00,1512,17.228,0.013,0,0,0
03-08-2019 0.00,1513,16.866,0.013,0,0,0
03-08-2019 1.00,1514,16.675,0.013,0,0,0
03-08-2019 2.00,1515,16.573,0.013,0,0,0
03-08-2019 3.00,1516,16.54,0.013,0.142,0.676,0
03-08-2019 4.00,1517,16.851,0.013,25.331,90.803,348.519
03-08-2019 5.00,1518,19.004,0.013,112.431,305.606,1015.388
03-08-2019 6.00,1519,20.78,0.014,232.128,523.168,1806.833
03-08-2019 7.00,1520,23.127,0.014,362.376,725.493,2345.239
03-08-2019 8.00,1521,24.865,0.014,477.86,898.774,2624.305
03-08-2019 9.00,1522,26.04,0.015,561.339,1031.179,2858.118
03-08-2019 10.00,1523,26.741,0.015,601.907,1113.654,2831.628
03-08-2019 11.00,1524,26.756,0.015,609.594,1140.584,2526.449
03-08-2019 12.00,1525,26.228,0.015,561.085,1110.111,1877.753
03-08-2019 13.00,1526,25.454,0.015,475.476,1024.272,1201.605
03-08-2019 14.00,1527,24.77,0.015,373.712,888.928,815.766
03-08-2019 15.00,1528,24.025,0.016,256.746,713.261,453.328
03-08-2019 16.00,1529,22.991,0.016,153.036,509.23,204.022
03-08-2019 17.00,1530,21.798,0.016,70.08,290.732,52.32
03-08-2019 18.00,1531,20.782,0.016,16.64,81.69,0
03-08-2019 19.00,1532,20.273,0.015,0.447,1.88,0
03-08-2019 20.00,1533,19.896,0.015,0,0,0
03-08-2019 21.00,1534,19.605,0.014,0,0,0
03-08-2019 22.00,1535,19.629,0.014,0,0,0
03-08-2019 23.00,1536,19.421,0.014,0,0,0
04-08-2019 0.00,1537,18.948,0.014,0,0,0
04-08-2019 1.00,1538,18.627,0.014,0,0,0
04-08-2019 2.00,1539,18.425,0.013,0,0,0
04-08-2019 3.00,1540,18.357,0.013,0.064,0.537,0
04-08-2019 4.00,1541,18.505,0.013,19.826,86.927,50.24
04-08-2019 5.00,1542,19.638,0.014,105.124,301.506,359.353
04-08-2019 6.00,1543,21.741,0.014,239.68,519.432,1141.214
04-08-2019 7.00,1544,24.337,0.014,387.177,722.107,1997.525
04-08-2019 8.00,1545,25.525,0.014,532.601,895.665,2438.232
04-08-2019 9.00,1546,26.742,0.014,654.226,1028.284,2606.624
04-08-2019 10.00,1547,27.593,0.014,735.205,1110.93,2765.163
04-08-2019 11.00,1548,27.877,0.014,773.537,1137.89,2908.31
04-08-2019 12.00,1549,27.57,0.014,751.206,1107.363,2965.533
04-08-2019 13.00,1550,27.584,0.015,679.249,1021.374,3154.942
04-08-2019 14.00,1551,27.268,0.015,562.074,885.791,2791.921
04-08-2019 15.00,1552,26.58,0.015,418.729,709.822,2240.183
04-08-2019 16.00,1553,25.583,0.016,264.242,505.439,1561.839
04-08-2019 17.00,1554,24.063,0.017,120.738,286.569,758.319
04-08-2019 18.00,1555,21.651,0.016,21.656,78.155,131.022
04-08-2019 19.00,1556,20.384,0.015,0.175,1.599,0
04-08-2019 20.00,1557,19.841,0.015,0,0,0
04-08-2019 21.00,1558,19.376,0.015,0,0,0
04-08-2019 22.00,1559,19.139,0.015,0,0,0
04-08-2019 23.00,1560,18.961,0.014,0,0,0
05-08-2019 0.00,1561,18.842,0.014,0,0,0
05-08-2019 1.00,1562,18.748,0.014,0,0,0
05-08-2019 2.00,1563,18.72,0.014,0,0,0
05-08-2019 3.00,1564,18.859,0.014,0.08,0.421,0
05-08-2019 4.00,1565,19.147,0.013,26.483,83.059,267.945
05-08-2019 5.00,1566,20.492,0.014,131.799,297.323,955.027
05-08-2019 6.00,1567,22.389,0.014,276.576,515.625,2076.199
05-08-2019 7.00,1568,24.361,0.014,424.193,718.636,2759.581
05-08-2019 8.00,1569,26.036,0.015,554.19,892.511,2949.098
05-08-2019 9.00,1570,27.272,0.014,648.986,1025.356,3098.942
05-08-2019 10.00,1571,28.058,0.014,691.65,1108.104,3086.138
05-08-2019 11.00,1572,28.557,0.015,690.208,1135.117,3051.879
05-08-2019 12.00,1573,28.434,0.015,637.698,1104.544,2456.005
05-08-2019 13.00,1574,27.477,0.015,540.292,1018.415,1337.736
05-08-2019 14.00,1575,26.696,0.015,420.665,882.587,843.321
05-08-2019 15.00,1576,26.423,0.015,292.977,706.306,837.545
05-08-2019 16.00,1577,25.909,0.016,174.393,501.572,565.259
05-08-2019 17.00,1578,24.662,0.016,76.365,282.32,205.54
05-08-2019 18.00,1579,23.046,0.015,15.404,74.625,14.709
05-08-2019 19.00,1580,22.346,0.015,0.299,1.347,0
05-08-2019 20.00,1581,22.244,0.014,0,0,0
05-08-2019 21.00,1582,22.285,0.014,0,0,0
05-08-2019 22.00,1583,22.158,0.014,0,0,0
05-08-2019 23.00,1584,21.72,0.014,0,0,0
06-08-2019 0.00,1585,21.023,0.014,0,0,0
06-08-2019 1.00,1586,20.295,0.013,0,0,0
06-08-2019 2.00,1587,19.828,0.013,0,0,0
06-08-2019 3.00,1588,19.691,0.013,0.035,0.325,0
06-08-2019 4.00,1589,19.538,0.013,14.909,79.202,9.394
06-08-2019 5.00,1590,19.258,0.013,66.712,293.057,76.935
06-08-2019 6.00,1591,18.934,0.013,139.242,511.732,150.303
06-08-2019 7.00,1592,18.809,0.013,223.829,715.086,349.83
06-08-2019 8.00,1593,19.112,0.013,307.982,889.246,572.146
06-08-2019 9.00,1594,19.73,0.014,379.138,1022.332,827.586
06-08-2019 10.00,1595,20.389,0.014,425.922,1105.227,1122.04
06-08-2019 11.00,1596,21.507,0.014,447.744,1132.304,1505.692
06-08-2019 12.00,1597,22.818,0.014,432.033,1101.652,1539.583
06-08-2019 13.00,1598,23.87,0.014,383.223,1015.372,1156.103
06-08-2019 14.00,1599,23.968,0.014,311.299,879.298,779.781
06-08-2019 15.00,1600,23.451,0.014,225.838,702.728,600.531
06-08-2019 16.00,1601,21.922,0.014,139.457,497.631,342.521
06-08-2019 17.00,1602,20.646,0.014,63.665,277.988,102.113
06-08-2019 18.00,1603,19.522,0.014,12.561,71.108,0.794
06-08-2019 19.00,1604,19.006,0.014,0.173,1.124,0
06-08-2019 20.00,1605,18.627,0.013,0,0,0
06-08-2019 21.00,1606,18.285,0.013,0,0,0
06-08-2019 22.00,1607,18.04,0.013,0,0,0
06-08-2019 23.00,1608,17.854,0.013,0,0,0
07-08-2019 0.00,1609,17.709,0.013,0,0,0
07-08-2019 1.00,1610,17.691,0.013,0,0,0
07-08-2019 2.00,1611,17.59,0.013,0,0,0
07-08-2019 3.00,1612,17.444,0.013,0.015,0.246,0
07-08-2019 4.00,1613,17.261,0.013,13.872,75.37,2.903
07-08-2019 5.00,1614,17.219,0.013,69.452,288.707,108.742
07-08-2019 6.00,1615,17.353,0.013,153.492,507.767,288.172
07-08-2019 7.00,1616,17.693,0.013,252.066,711.472,525.911
07-08-2019 8.00,1617,18.082,0.014,341.117,885.924,680.251
07-08-2019 9.00,1618,18.568,0.014,409.792,1019.227,987.102
07-08-2019 10.00,1619,19.388,0.014,459.4,1102.283,1493.817
07-08-2019 11.00,1620,20.08,0.014,474.087,1129.377,1552.951
07-08-2019 12.00,1621,20.504,0.014,450.457,1098.68,1449.605
07-08-2019 13.00,1622,20.974,0.014,393.031,1012.236,1552.188
07-08-2019 14.00,1623,20.847,0.014,309.838,875.954,1009.122
07-08-2019 15.00,1624,20.385,0.014,224.009,699.065,640.429
07-08-2019 16.00,1625,19.879,0.015,135.957,493.605,547.782
07-08-2019 17.00,1626,18.959,0.015,61.203,273.581,166.214
07-08-2019 18.00,1627,17.968,0.014,12.91,67.613,2.274
07-08-2019 19.00,1628,17.252,0.014,0.222,0.928,0
07-08-2019 20.00,1629,16.732,0.014,0,0,0
07-08-2019 21.00,1630,16.323,0.013,0,0,0
07-08-2019 22.00,1631,15.997,0.013,0,0,0
07-08-2019 23.00,1632,15.687,0.013,0,0,0
08-08-2019 0.00,1633,15.397,0.013,0,0,0
08-08-2019 1.00,1634,15.132,0.012,0,0,0
08-08-2019 2.00,1635,14.895,0.012,0,0,0
08-08-2019 3.00,1636,14.722,0.012,0.024,0.183,0
08-08-2019 4.00,1637,14.626,0.012,11.986,71.569,4.663
08-08-2019 5.00,1638,14.79,0.012,62.469,284.28,106.91
08-08-2019 6.00,1639,15.185,0.012,138.304,503.711,284.025
08-08-2019 7.00,1640,15.658,0.013,220.568,707.765,484.119
08-08-2019 8.00,1641,16.147,0.013,294.694,882.532,869.982
08-08-2019 9.00,1642,16.875,0.013,346.092,1016.073,1603.576
08-08-2019 10.00,1643,17.62,0.013,374.08,1099.262,1724.659
08-08-2019 11.00,1644,18.008,0.013,369.86,1126.41,1375.268
08-08-2019 12.00,1645,18.211,0.013,333.355,1095.636,1089.705
08-08-2019 13.00,1646,18.275,0.014,279.343,1009.06,795.26
08-08-2019 14.00,1647,18.2,0.014,216.37,872.517,531.9
08-08-2019 15.00,1648,18.062,0.014,152.794,695.312,336.262
08-08-2019 16.00,1649,17.893,0.014,92.91,489.498,168.974
08-08-2019 17.00,1650,17.666,0.014,41.46,269.088,43.009
08-08-2019 18.00,1651,17.521,0.014,7.958,64.147,0
08-08-2019 19.00,1652,17.614,0.013,0.093,0.755,0
08-08-2019 20.00,1653,17.822,0.013,0,0,0
08-08-2019 21.00,1654,17.926,0.013,0,0,0
08-08-2019 22.00,1655,17.898,0.013,0,0,0
08-08-2019 23.00,1656,17.836,0.013,0,0,0
09-08-2019 0.00,1657,17.821,0.013,0,0,0
09-08-2019 1.00,1658,17.786,0.012,0,0,0
09-08-2019 2.00,1659,17.751,0.012,0,0,0
09-08-2019 3.00,1660,17.56,0.012,0.012,0.133,0
09-08-2019 4.00,1661,17.356,0.012,7.76,67.81,4.38
09-08-2019 5.00,1662,17.571,0.012,53.237,279.77,125.715
09-08-2019 6.00,1663,17.83,0.012,133.101,499.588,374.763
09-08-2019 7.00,1664,18.144,0.012,235.773,704.004,693.751
09-08-2019 8.00,1665,18.515,0.012,338.891,879.06,1116.168
09-08-2019 9.00,1666,19.084,0.012,437.488,1012.817,1644.089
09-08-2019 10.00,1667,19.78,0.012,513.654,1096.17,2068.975
09-08-2019 11.00,1668,20.594,0.012,551.247,1123.328,2376.83
09-08-2019 12.00,1669,20.863,0.012,535.432,1092.535,2048.257
09-08-2019 13.00,1670,20.457,0.012,487.241,1005.788,1341.442
09-08-2019 14.00,1671,19.859,0.012,396.981,869.019,983.628
09-08-2019 15.00,1672,18.607,0.012,293.248,691.488,663.052
09-08-2019 16.00,1673,17.416,0.012,185.618,485.319,406.697
09-08-2019 17.00,1674,16.289,0.012,88.202,264.514,178.513
09-08-2019 18.00,1675,15.195,0.012,17.238,60.72,6.634
09-08-2019 19.00,1676,14.341,0.012,0.141,0.604,0
09-08-2019 20.00,1677,13.8,0.011,0,0,0
09-08-2019 21.00,1678,13.452,0.011,0,0,0
09-08-2019 22.00,1679,13.128,0.011,0,0,0
09-08-2019 23.00,1680,12.931,0.011,0,0,0
10-08-2019 0.00,1681,12.741,0.011,0,0,0
10-08-2019 1.00,1682,12.549,0.01,0,0,0
10-08-2019 2.00,1683,12.393,0.01,0,0,0
10-08-2019 3.00,1684,12.284,0.01,0.007,0.093,0
10-08-2019 4.00,1685,12.222,0.01,12.717,64.097,19.474
10-08-2019 5.00,1686,12.571,0.01,68.286,275.179,176.759
10-08-2019 6.00,1687,13.127,0.011,144.505,495.384,295.61
10-08-2019 7.00,1688,13.72,0.011,214.295,700.16,480.424
10-08-2019 8.00,1689,14.981,0.011,271.907,875.518,1532.811
10-08-2019 9.00,1690,15.869,0.011,326.421,1009.524,1375.249
10-08-2019 10.00,1691,16.318,0.012,358.815,1092.982,1098.618
10-08-2019 11.00,1692,16.636,0.012,367.232,1120.24,1182.712
10-08-2019 12.00,1693,17.845,0.012,363.293,1089.35,2102.672
10-08-2019 13.00,1694,18.483,0.012,326.104,1002.471,1891.955
10-08-2019 14.00,1695,18.49,0.012,265.367,865.424,1435.007
10-08-2019 15.00,1696,17.669,0.012,193.093,687.594,586.456
10-08-2019 16.00,1697,16.664,0.013,113.633,481.055,160.788
10-08-2019 17.00,1698,15.899,0.013,47.986,259.868,33.614
10-08-2019 18.00,1699,15.293,0.012,8.789,57.338,0
10-08-2019 19.00,1700,14.901,0.012,0.077,0.473,0
10-08-2019 20.00,1701,14.616,0.012,0,0,0
10-08-2019 21.00,1702,14.367,0.012,0,0,0
10-08-2019 22.00,1703,14.179,0.012,0,0,0
10-08-2019 23.00,1704,14.054,0.012,0,0,0
11-08-2019 0.00,1705,13.934,0.011,0,0,0
11-08-2019 1.00,1706,13.837,0.011,0,0,0
11-08-2019 2.00,1707,13.746,0.011,0,0,0
11-08-2019 3.00,1708,13.726,0.011,0.003,0.062,0
11-08-2019 4.00,1709,13.76,0.011,5.961,60.44,0
11-08-2019 5.00,1710,13.972,0.011,41.016,270.514,80.549
11-08-2019 6.00,1711,14.492,0.012,98.964,491.1,270.517
11-08-2019 7.00,1712,15.194,0.012,168.35,696.219,505.819
11-08-2019 8.00,1713,15.847,0.012,242.466,871.903,707.631
11-08-2019 9.00,1714,16.549,0.012,304.618,1006.118,916.079
11-08-2019 10.00,1715,17.199,0.012,350.748,1089.736,1051.027
11-08-2019 11.00,1716,17.775,0.013,383.913,1117.019,1074.012
11-08-2019 12.00,1717,18.28,0.013,380.655,1086.108,964.2
11-08-2019 13.00,1718,18.645,0.013,348.463,999.036,828.813
11-08-2019 14.00,1719,18.943,0.013,288.794,861.77,690.328
11-08-2019 15.00,1720,19.554,0.013,218.77,683.633,590.929
11-08-2019 16.00,1721,19.335,0.013,144.127,476.733,298.93
11-08-2019 17.00,1722,18.456,0.013,70.119,255.141,101.874
11-08-2019 18.00,1723,17.672,0.013,14.062,54.006,0.211
11-08-2019 19.00,1724,17.282,0.012,0.087,0.361,0
11-08-2019 20.00,1725,16.961,0.012,0,0,0
11-08-2019 21.00,1726,16.621,0.012,0,0,0
11-08-2019 22.00,1727,16.282,0.012,0,0,0
11-08-2019 23.00,1728,15.998,0.011,0,0,0
12-08-2019 0.00,1729,15.786,0.011,0,0,0
12-08-2019 1.00,1730,15.504,0.011,0,0,0
12-08-2019 2.00,1731,15.152,0.011,0,0,0
12-08-2019 3.00,1732,14.722,0.011,0.005,0.04,0
12-08-2019 4.00,1733,14.425,0.011,12.043,56.846,28.269
12-08-2019 5.00,1734,15.563,0.011,87.954,265.778,289.253
